,0,1,2,3
92,1.0,0.3158349103286538,0.27762499578950217,1.0
93,1.0,0.1336376721048657,0.13667311578915795,1.0
94,1.0,0.08980623035469643,0.2197062609916913,1.0
95,1.0,0.8279281238312959,0.7853419658008404,0.0
96,1.0,0.08663896241382395,0.26812856961632847,1.0
97,1.0,0.7734603821754431,0.6702699753087238,0.0
98,1.0,0.16276553457392381,0.19219477119626405,1.0
99,1.0,0.09258025015050424,0.25158084099253925,1.0
100,1.0,0.7480566830764968,0.8016965256587614,0.0
101,1.0,0.8383964806947624,0.821576316072993,0.0
102,1.0,0.7976309219083839,0.8823085604426425,0.0
103,1.0,0.26797969441407665,0.21152050537173703,1.0
104,1.0,0.9354116424209026,0.7132474213883682,0.0
105,1.0,0.23202786692805719,0.311210632945855,1.0
106,1.0,0.159554960424405,0.11877467800730841,1.0
107,1.0,0.7914836457655908,0.7584328524063892,0.0
108,1.0,0.2598340902832566,0.1404679361840318,1.0
109,1.0,0.82106098577269,0.7208714357368863,0.0
110,1.0,0.7859392630296554,0.8702371670041771,0.0
111,1.0,0.18568108602616623,0.23192424497454908,1.0
112,1.0,0.24685946159434533,0.2620455214644031,1.0
113,1.0,0.25985359550855835,0.14695787621455106,1.0
114,1.0,0.2939665722183935,0.07513350431843306,1.0
115,1.0,0.18647548555348897,0.08470202911421074,1.0
116,1.0,0.26079751165514575,0.1596754116919783,1.0
117,1.0,0.816407867344346,0.8444658095430183,0.0
118,1.0,0.7432908709496214,0.6092214343797508,0.0
119,1.0,0.7487517834110331,0.740801595101506,0.0
120,1.0,0.8337143378447849,0.7330539949038901,0.0
121,1.0,0.8642165481245178,0.842097838563651,0.0
122,1.0,0.6993169001072007,0.6610820559795896,0.0
123,1.0,0.2242956640475173,0.15379291270667234,1.0
124,1.0,0.7754848468062732,0.7939676503548191,0.0
125,1.0,0.8904829689046475,0.7833626918659454,0.0
126,1.0,0.06648693450428264,0.25881422471467075,1.0
127,1.0,0.25871769144628154,0.2675788302888979,1.0
128,1.0,0.8204448160645061,0.7354047940585303,0.0
129,1.0,0.8236927143813427,0.822902655230855,0.0
130,1.0,0.7147453163635097,0.8070453272338568,0.0
131,1.0,0.7622515404657915,0.7520846138547885,0.0
132,1.0,0.29393236176493354,0.31813406697637003,1.0
133,1.0,0.7376410274285559,0.7776238174178253,0.0
134,1.0,0.8945711854247259,0.7860350804211537,0.0
135,1.0,0.3463007555427423,0.218436723502741,1.0
136,1.0,0.7895959256918005,0.7340172621010143,0.0
137,1.0,0.1537079908360929,0.31422269440663103,1.0
138,1.0,0.7190933895868257,0.6772638125467054,0.0
139,1.0,0.139000591607129,0.1839676354832423,1.0
140,1.0,0.7985429767272961,0.7360679268046916,0.0
141,1.0,0.2232303459781532,0.33388143337175163,1.0
142,1.0,0.7857232826095377,0.7466469799484595,0.0
143,1.0,0.8134413853189165,0.7774138695254765,0.0
144,1.0,0.8322244998285145,0.6481229307686039,0.0
145,1.0,0.16552689003811427,0.3139107070043687,1.0
146,1.0,0.18431308833640156,0.2144331382951434,1.0
147,1.0,0.3781281301212667,0.06921065489597011,1.0
148,1.0,0.24527585904533653,0.17976985185386682,1.0
149,1.0,0.19674543255994892,0.2650318049716061,1.0
150,1.0,0.28052246101581235,0.1201877010105112,1.0
151,1.0,0.8195072021585577,0.7877126579741207,0.0
152,1.0,0.7646689480049601,0.8434146975759771,0.0
153,1.0,0.7846851186387297,0.6978139842853078,0.0
154,1.0,0.7156816330133724,0.7845067182320268,0.0
155,1.0,0.7986027687116694,0.8340700401360599,0.0
156,1.0,0.8968835331760323,0.7829672004217726,0.0
157,1.0,0.10116194030613726,0.2841020881070137,1.0
158,1.0,0.8182721156116536,0.7382625932352669,0.0
159,1.0,0.8711879469689671,0.7456491087800537,0.0
160,1.0,0.2236875277510119,0.27668463303607593,1.0
161,1.0,0.24503947564484063,0.22906984272072461,1.0
162,1.0,0.27625071792164235,0.2195240562057759,1.0
163,1.0,0.7849673892937178,0.8119615891376992,0.0
164,1.0,0.14664752122169902,0.31251322189101777,1.0
165,1.0,0.9794055015307913,0.7447241404625355,0.0
166,1.0,0.16692022985743896,0.19929798625031644,1.0
167,1.0,0.7108373166938061,0.7855314728909588,0.0
168,1.0,0.7873787250160502,0.6598762253344965,0.0
169,1.0,0.8865353138969425,0.681222388110307,0.0
170,1.0,0.21880921643920412,0.2038664676083505,1.0
171,1.0,0.814581607583113,0.7507269873365037,0.0
172,1.0,0.7556350212106827,0.8983161860776325,0.0
173,1.0,0.05884446523618585,0.2612944448044796,1.0
174,1.0,0.15315204852349443,0.15012136743633128,1.0
175,1.0,0.8620356706191743,0.7379174336317744,0.0
176,1.0,0.7224166245171905,0.841283155311467,0.0
177,1.0,0.14016130812347086,0.26018727114716994,1.0
178,1.0,0.8873942545329945,0.7303772706055621,0.0
179,1.0,0.3083424484525976,0.26791481991754323,1.0
180,1.0,0.16263587629695703,0.18058296708244642,1.0
181,1.0,0.19550091808848089,0.1561483239886706,1.0
182,1.0,0.2827686621730601,0.20873014671851775,1.0
183,1.0,0.7427589675254618,0.7496912626049802,0.0
184,1.0,0.20118577555380007,0.3232546194807587,1.0
185,1.0,0.1692234249957372,0.2854626136134808,1.0
186,1.0,0.2525437265413135,0.32097080113236576,1.0
187,1.0,0.871790618929572,0.7063557554828426,0.0
188,1.0,0.8496939562668875,0.7969716507009585,0.0
189,1.0,0.6676747383860531,0.8303209461010225,0.0
190,1.0,0.8238803960651804,0.8332453522175521,0.0
191,1.0,0.7831987728897074,0.78289096711312,0.0
192,1.0,0.23317608818998842,0.27069634036777684,1.0
193,1.0,0.2871323174319923,0.20969500741755254,1.0
194,1.0,0.8349373690372663,0.8303199696172302,0.0
195,1.0,0.821016356871564,0.7290565311363758,0.0
196,1.0,0.7625449477725073,0.8198196909662541,0.0
197,1.0,0.8335035659003718,0.7927390985990614,0.0
198,1.0,0.07396146521893833,0.14550329920114488,1.0
199,1.0,0.15050984012057875,0.2552843571065701,1.0
200,1.0,0.7296831378992599,0.6365266772837914,0.0
201,1.0,0.8469198422067968,0.6638432563726101,0.0
202,1.0,0.25818741295881065,0.14074310466397222,1.0
203,1.0,0.24878113925391548,0.17306592395778428,1.0
204,1.0,0.7414276476193595,0.7145980546653856,0.0
205,1.0,0.21258106752657638,0.18147360448966338,1.0
206,1.0,0.26920979093901193,0.1360413883790563,1.0
207,1.0,0.7119676067943363,0.7347823091810614,0.0
208,1.0,0.747541593108668,0.8000636664108931,0.0
209,1.0,0.7958038122723452,0.793826567001772,0.0
210,1.0,0.0917291558938234,0.1951793011313261,1.0
211,1.0,0.23974694462937382,0.15922747481543525,1.0
212,1.0,0.2063968457698565,0.32566088933973075,1.0
213,1.0,0.11727890777369734,0.1913065996460183,1.0
214,1.0,0.2152827955948251,0.12755260984360556,1.0
215,1.0,0.18104651821022638,0.2263230392325241,1.0
216,1.0,0.8549408977832965,0.7337706636647165,0.0
217,1.0,0.19925156074458233,0.22509918490106373,1.0
218,1.0,0.08185667498503073,0.20202551761512968,1.0
219,1.0,0.7390611487780794,0.8649067840292001,0.0
220,1.0,0.8475122408568062,0.6776489381972532,0.0
221,1.0,0.9345225850945413,0.8104806149370959,0.0
222,1.0,0.22160336988886736,0.2268525188752505,1.0
223,1.0,0.8871114242773418,0.8172472438378042,0.0
224,1.0,0.8290752603058422,0.8332559329151541,0.0
225,1.0,0.207551626628882,0.07718789716300832,1.0
226,1.0,0.8025060312270847,0.763868262499658,0.0
227,1.0,0.8046255860756485,0.7146204345882932,0.0
228,1.0,0.85935873555363,0.8934181444862196,0.0
229,1.0,0.2197521076487458,0.18350495220597893,1.0
230,1.0,0.7917249548489416,0.8594685901540033,0.0
231,1.0,0.14677526129531784,0.25448063672658655,1.0
232,1.0,0.8352276940515513,0.7629914515047451,0.0
233,1.0,0.8392577794341491,0.7210647424179355,0.0
234,1.0,0.725602139329999,0.7378516248276276,0.0
235,1.0,0.8862643115644266,0.7526585420648909,0.0
236,1.0,0.1992728779388807,0.16892466893633915,1.0
237,1.0,0.21365510279773642,0.1825039300357065,1.0
238,1.0,0.12220421806003381,0.27039192777682214,1.0
239,1.0,0.2438021940867743,0.2518904528196557,1.0
240,1.0,0.18074353933813295,0.2141860823570808,1.0
241,1.0,0.8445536216695905,0.7596325854280765,0.0
242,1.0,0.09513542419124091,0.15708366751571007,1.0
243,1.0,0.894038674519631,0.7548529459581331,0.0
244,1.0,0.18043108914998016,0.19316579819935611,1.0
245,1.0,0.813319295117247,0.6802752503428481,0.0
246,1.0,0.1711163056649609,0.1569223981434981,1.0
247,1.0,0.8414424409771409,0.7529979485559926,0.0
248,1.0,0.7102034342779566,0.7593181565393972,0.0
249,1.0,0.1919585800465901,0.22451913248149732,1.0
250,1.0,0.19056973498768345,0.12016116590813275,1.0
251,1.0,0.8840268171351658,0.7035386789480894,0.0
252,1.0,0.28504489174136854,0.013176266293920868,1.0
253,1.0,0.18958452659633843,0.2307886607899498,1.0
254,1.0,0.6919681164498936,0.7909113712930542,0.0
255,1.0,0.7628268668067572,0.8625255011885459,0.0
256,1.0,0.18542928667474354,0.17449849879187038,1.0
257,1.0,0.19780239103329064,0.22743030538716433,1.0
258,1.0,0.30288882725866784,0.20188733158863645,1.0
259,1.0,0.8117050895939294,0.8372376937377008,0.0
260,1.0,0.24024889146287884,0.2704576629154302,1.0
261,1.0,0.2763706924138471,0.3311347467514355,1.0
262,1.0,0.24252722327432513,0.16932794677253896,1.0
263,1.0,0.1436484476944646,0.18900574628032746,1.0
264,1.0,0.12988260650875327,0.21946645030858059,1.0
265,1.0,0.7796968413075647,0.7783821869660555,0.0
266,1.0,0.20033985835139584,0.10569910641181729,1.0
267,1.0,0.905199448926213,0.7788677486548337,0.0
268,1.0,0.7831461479833642,0.7766597698090955,0.0
269,1.0,0.28986069535969583,0.17146645403062846,1.0
270,1.0,0.8786292353093877,0.6614076432587783,0.0
271,1.0,0.2008863458067776,0.3051593047316874,1.0
272,1.0,0.2259381727958897,0.20716314113877118,1.0
273,1.0,0.8012242973263902,0.8615033021145339,0.0
274,1.0,0.8568834048569065,0.8744333759634328,0.0
275,1.0,0.2467368970787441,0.2719406787038135,1.0
276,1.0,0.7373498315918455,0.8406279313639793,0.0
277,1.0,0.8760489301115343,0.7914293286485894,0.0
278,1.0,0.7866419374245227,0.7905823317033307,0.0
279,1.0,0.7411555590032011,0.6381817021044667,0.0
280,1.0,0.22190404901170557,0.15531025885148056,1.0
281,1.0,0.8972105958243188,0.8267397496750292,0.0
282,1.0,0.9246058658080806,0.7062162900022608,0.0
283,1.0,0.19306445420154897,0.22405101290904658,1.0
284,1.0,0.7851973986331688,0.683018036012883,0.0
285,1.0,0.7876899003919946,0.6507743584318021,0.0
286,1.0,0.7659200714500519,0.7115117521887521,0.0
287,1.0,0.8568322447875969,0.723645543661547,0.0
288,1.0,0.858975890893647,0.797319970722214,0.0
289,1.0,0.14425928473749253,0.17070624450556565,1.0
290,1.0,0.254361005759262,0.17639605825895097,1.0
291,1.0,0.21820193001750504,0.25597655450784756,1.0
292,1.0,0.8757484170733855,0.7663107852194466,0.0
293,1.0,0.20018011630180566,0.16300934170694162,1.0
294,1.0,0.8875638030605402,0.7664967198078881,0.0
295,1.0,0.24772681419546666,0.28906966332021433,1.0
296,1.0,0.9022311863532143,0.7439837021033424,0.0
297,1.0,0.7902822385003934,0.7478524023867715,0.0
298,1.0,0.822861424601656,0.7192343243812085,0.0
299,1.0,0.2901220587952034,0.07710409568956302,1.0
300,1.0,0.2600837275412034,0.1880296081073945,1.0
301,1.0,0.7667967592077134,0.7103733797912164,0.0
302,1.0,0.10967049035566274,0.1944373002872904,1.0
303,1.0,0.7436400453054495,0.7455714320699486,0.0
304,1.0,0.09665769809843688,0.13795213730077757,1.0
305,1.0,0.848239826458796,0.7177897476031165,0.0
306,1.0,0.8538952166099781,0.7112481924006948,0.0
307,1.0,0.9046434273119159,0.7397067440825381,0.0
308,1.0,0.20154973443948437,0.08892871843622446,1.0
309,1.0,0.8914820042204333,0.8167699570598872,0.0
310,1.0,0.20840941364966056,0.15080525004765932,1.0
311,1.0,0.09826515699235248,0.18113685272732682,1.0
312,1.0,0.1916984644906393,0.19930367012817815,1.0
313,1.0,0.07409700977669188,0.2500849641981194,1.0
314,1.0,0.13840976552476306,0.15179896326721412,1.0
315,1.0,0.7930620772453573,0.7756196090828539,0.0
316,1.0,0.10092789106884034,0.23278835724915986,1.0
317,1.0,0.8285164152518286,0.7502890711886958,0.0
318,1.0,0.738016182816306,0.6643166106293011,0.0
319,1.0,0.14696270208154444,0.16087665734964723,1.0
320,1.0,0.8293721239696041,0.7634258228446876,0.0
321,1.0,0.7545464767212233,0.6533194230272437,0.0
322,1.0,0.13434851158215708,0.3388900801689597,1.0
323,1.0,0.8293839294488641,0.791738590979805,0.0
324,1.0,0.7564050227475352,0.7499867871440891,0.0
325,1.0,0.1808164579979873,0.041365533323003724,1.0
326,1.0,0.8241057026642871,0.8673760700483725,0.0
327,1.0,0.15825850633296806,0.24480819588823213,1.0
328,1.0,0.21581466161252255,0.1095582595306878,1.0
329,1.0,0.14731414925397493,0.23350744866461193,1.0
330,1.0,0.2034187842001945,0.13409646252462507,1.0
331,1.0,0.20100612428912346,0.20975700499936756,1.0
332,1.0,0.1255053936519026,0.3200785397600453,1.0
333,1.0,0.2094948698616554,0.23595781870281282,1.0
334,1.0,0.2847058021675699,0.06830189022753066,1.0
335,1.0,0.8109136347032587,0.7094274395041641,0.0
336,1.0,0.8255871706107256,0.7591430878948159,0.0
337,1.0,0.7840234746433888,0.7415778022336909,0.0
338,1.0,0.828529912999408,0.6614615597864126,0.0
339,1.0,0.7291120878649769,0.8544166307895651,0.0
340,1.0,0.12292444356665275,0.13548511663538126,1.0
341,1.0,0.8321243387908545,0.7281750404412037,0.0
342,1.0,0.1552533116123684,0.1962466931823655,1.0
343,1.0,0.7587945968868055,0.7567203501878034,0.0
344,1.0,0.7039211746743335,0.8309321230414004,0.0
345,1.0,0.8713695852648802,0.7863789278918591,0.0
346,1.0,0.8874682624690089,0.7513286863468517,0.0
347,1.0,0.7984206276729133,0.8435501978566359,0.0
348,1.0,0.7432852794317513,0.7895093726423135,0.0
349,1.0,0.08335101673927024,0.15406686376666198,1.0
350,1.0,0.29362447516508794,0.22029610760461465,1.0
351,1.0,0.8297533167602461,0.8060564476921521,0.0
352,1.0,0.2576859673718906,0.3388366084039371,1.0
353,1.0,0.9016215597832815,0.7930851543742921,0.0
354,1.0,0.684736070877739,0.6925314905568409,0.0
355,1.0,0.7908790092176268,0.7189985088073371,0.0
356,1.0,0.24883530381021574,0.20112829240404517,1.0
357,1.0,0.18156585306330997,0.2124510395914802,1.0
358,1.0,0.30953931906214066,0.17579414323687426,1.0
359,1.0,0.12075596555517862,0.2619307871113215,1.0
360,1.0,0.8898814236266638,0.7254104542027957,0.0
361,1.0,0.7143211644961843,0.84109980510951,0.0
362,1.0,0.18281872264202617,0.20362370808819663,1.0
363,1.0,0.8043801682665628,0.6205227460032481,0.0
364,1.0,0.8484843165876358,0.8283670657295972,0.0
365,1.0,0.7337543120354643,0.7257144009838418,0.0
366,1.0,0.25855324366383015,0.3067473565003828,1.0
367,1.0,0.20613616013943167,0.1536957074284853,1.0
368,1.0,0.8286988540460185,0.8587446340436327,0.0
369,1.0,0.8229044689650711,0.7358783515877972,0.0
370,1.0,0.8687803114938096,0.6198921418541385,0.0
371,1.0,0.803990246304058,0.8574786734873683,0.0
372,1.0,0.15868451655330282,0.10263267092164204,1.0
373,1.0,0.20467455352780897,0.2703975424201551,1.0
374,1.0,0.7427049211735803,0.6782875187179361,0.0
375,1.0,0.8929624322672408,0.9269006089018939,0.0
376,1.0,0.1505677228791551,0.16653925528676872,1.0
377,1.0,0.19981530754131555,0.35294023188355134,1.0
378,1.0,0.16438087874993065,0.28890852687829677,1.0
379,1.0,0.6883794707048837,0.7378843921453346,0.0
380,1.0,0.1993458773966921,0.17622547324244306,1.0
381,1.0,0.3009345461272248,0.18265299142195573,1.0
382,1.0,0.7201671420651365,0.6862996391249898,0.0
383,1.0,0.13702105812163465,0.1812601339444982,1.0
384,1.0,0.27301034129609086,0.3087410190319548,1.0
385,1.0,0.164371973019569,0.14333404627358415,1.0
386,1.0,0.8157123241173054,0.8202324373165883,0.0
387,1.0,0.8038440468898016,0.7959617316168197,0.0
388,1.0,0.3017286972756427,0.20556776823408143,1.0
389,1.0,0.23385742593919728,0.1901812793418184,1.0
390,1.0,0.25343645119716335,0.25245165406176867,1.0
391,1.0,0.1666338639430422,0.2960593520252404,1.0
392,1.0,0.8123179211494859,0.7750357581801087,0.0
393,1.0,0.886534692949681,0.887467559157713,0.0
394,1.0,0.21657788360228653,0.24438105872571603,1.0
395,1.0,0.8222509691045353,0.788533795546001,0.0
396,1.0,0.7188743268742782,0.7022913590963124,0.0
397,1.0,0.19863497208402903,0.22850702305227072,1.0
398,1.0,0.10602976434238943,0.17507917930708028,1.0
399,1.0,0.7733466321184381,0.7233151299048989,0.0
400,1.0,0.7994339761971401,0.7216245578617231,0.0
401,1.0,0.2635704137458834,0.18005818707952292,1.0
402,1.0,0.25045331132628396,0.2397238990140405,1.0
403,1.0,0.8802468059179849,0.8657919524625319,0.0
404,1.0,0.8137753352449003,0.8678126280916674,0.0
405,1.0,0.1819289471116037,0.19887324349473878,1.0
406,1.0,0.11662224482277418,0.21818152059922633,1.0
407,1.0,0.760137777633731,0.8007042370088674,0.0
408,1.0,0.23097940121774296,0.15470622691445618,1.0
409,1.0,0.8628312477019057,0.7094246468602171,0.0
410,1.0,0.2736702855418196,0.20329865529956853,1.0
411,1.0,0.8058232182807482,0.7523453660442408,0.0
412,1.0,0.1830747743599969,0.25352065844651045,1.0
413,1.0,0.18519398506911508,0.19426471743922524,1.0
414,1.0,0.7596313689574944,0.8154745452428996,0.0
415,1.0,0.7799168272115834,0.6890278401261637,0.0
416,1.0,0.22380767880171498,0.1968756849977722,1.0
417,1.0,0.1609076184724241,0.21562972474597417,1.0
418,1.0,0.19730101876303444,0.20825356502504036,1.0
419,1.0,0.21131976204265546,0.19268596968342425,1.0
420,1.0,0.734381462784496,0.7767496484125248,0.0
421,1.0,0.216014041045012,0.2835710858585338,1.0
422,1.0,0.8976918733434387,0.77396561945685,0.0
423,1.0,0.810072026725223,0.8667805905142004,0.0
424,1.0,0.28924338251004705,0.2078451970662962,1.0
425,1.0,0.2690345775769316,0.3629301905783145,1.0
426,1.0,0.2014375015885584,0.10664791688548823,1.0
427,1.0,0.3000750952670379,0.18274137899057724,1.0
428,1.0,0.13285234439259458,0.13356520272369896,1.0
429,1.0,0.6941587570416972,0.8051399835902536,0.0
430,1.0,0.16869080037499995,0.16051524203271003,1.0
431,1.0,0.7848166592088406,0.7567033007697223,0.0
432,1.0,0.24084294647100496,0.2535394043874802,1.0
433,1.0,0.7886965576483821,0.8244243121943527,0.0
434,1.0,0.09283405149574879,0.22799732011417617,1.0
435,1.0,0.21837456382999731,0.2294667869822462,1.0
436,1.0,0.2678239623371633,0.12955140957720115,1.0
437,1.0,0.801197849461828,0.8646115857231901,0.0
438,1.0,0.25211210535174955,0.24522898009040112,1.0
439,1.0,0.223220635260739,0.2777533660214655,1.0
440,1.0,0.8528761718297888,0.8229368138856485,0.0
441,1.0,0.18576066004365718,0.0998978167592056,1.0
442,1.0,0.28868834693007606,0.2226665156393893,1.0
443,1.0,0.1559888408505297,0.2540817162346799,1.0
444,1.0,0.7726406898950905,0.7863084798204183,0.0
445,1.0,0.3436523930287755,0.284387172633082,1.0
446,1.0,0.9218875532110469,0.8259584596206914,0.0
447,1.0,0.25256561979511966,0.25756820093326893,1.0
448,1.0,0.7782478032670176,0.7020591226706324,0.0
449,1.0,0.742989587338365,0.7058472815961003,0.0
450,1.0,0.17339479907232125,0.18972658019039584,1.0
451,1.0,0.2567522661818186,0.20545006787379338,1.0
452,1.0,0.17022023238267428,0.27213425512258604,1.0
453,1.0,0.8049373659400108,0.8220907330516724,0.0
454,1.0,0.15530202829161086,0.30149213619130805,1.0
455,1.0,0.8241101256042992,0.6850688258925886,0.0
456,1.0,0.11741084784481717,0.17811777476248195,1.0
457,1.0,0.2916179461844342,0.1610426994733249,1.0
458,1.0,0.8875908898274655,0.7288929299452395,0.0
459,1.0,0.7611719002104352,0.8294682879868266,0.0
460,1.0,0.22719841444004535,0.12476503054130324,1.0
461,1.0,0.21791504490142227,0.149181150352353,1.0
462,1.0,0.8946693833712843,0.8171472924412739,0.0
463,1.0,0.8117802496489582,0.791352534817193,0.0
464,1.0,0.26257655997314894,0.1381480017822521,1.0
465,1.0,0.17860017153615665,0.2113589042276636,1.0
466,1.0,0.21552708971380594,0.3030215075429237,1.0
467,1.0,0.2059176495462561,0.36278131197122104,1.0
468,1.0,0.8624866174830248,0.9196849824516647,0.0
469,1.0,0.780953542804201,0.8381669850591865,0.0
470,1.0,0.7025722946789286,0.8093767639832836,0.0
471,1.0,0.20124279646750268,0.30469258203508637,1.0
472,1.0,0.17320502711541258,0.17634989821402722,1.0
473,1.0,0.8655041458621215,0.751522585121589,0.0
474,1.0,0.7905452986929963,0.7769332301347454,0.0
475,1.0,0.2050214565632929,0.18764983068571442,1.0
476,1.0,0.17745433979898875,0.25961033428139163,1.0
477,1.0,0.10783864356533537,0.2901598673176203,1.0
478,1.0,0.2219809207864145,0.093489204037017,1.0
479,1.0,0.8714110585569109,0.7188294308880491,0.0
480,1.0,0.17456107867762224,0.2903586213713816,1.0
481,1.0,0.2575126198441118,0.2015025066928812,1.0
482,1.0,0.10897304688037639,0.20359640808274573,1.0
483,1.0,0.08708335117683869,0.2293168349630207,1.0
484,1.0,0.1315312783457279,0.24293773481565456,1.0
485,1.0,0.7813803101313166,0.7450018340642044,0.0
486,1.0,0.7675201792261477,0.7754423631508168,0.0
487,1.0,0.7863371854861533,0.6971714679201413,0.0
488,1.0,0.18574178773568437,0.21140426115205543,1.0
489,1.0,0.8275008283249436,0.7877128125055886,0.0
490,1.0,0.7197451911940083,0.8567145823976925,0.0
491,1.0,0.19971821084098465,0.210347031068189,1.0
492,1.0,0.7003358970071194,0.80066189483279,0.0
493,1.0,0.3221213130719567,0.27115705461504613,1.0
494,1.0,0.23979443138416112,0.11825432292157832,1.0
495,1.0,0.689218171452729,0.8318734284921687,0.0
496,1.0,0.8369381164752251,0.7333509434587834,0.0
497,1.0,0.7708788724895287,0.7681603136477021,0.0
498,1.0,0.7677791381743082,0.8014201768685767,0.0
499,1.0,0.799741663794611,0.8226644878985151,0.0
500,1.0,0.26169309566091586,0.1717247459018721,1.0
